"","User","Region","Tweet"
"198179","USER_3b59b7cc","Pacific West"," 50 to sunrise left on sunrise take sunrise to Coloma make left onto Coloma and the addy is 10780 if u pass pizza hut u wnt"
"198180","USER_3b59b7cc","Pacific West","RT : Stalker or just Interested..... "
"198181","USER_3b59b7cc","Pacific West"," 4what?"
"198182","USER_3b59b7cc","Pacific West","It is imperative that i come home To some hot food today I'm starving"
"198183","USER_3b59b7cc","Pacific West"," good shit yooo"
"198184","USER_3b59b7cc","Pacific West","RT : The fuck is up with these bitches in sac with this bro shit?&lt;&lt;&lt; was wrong wit us calling each other bro?"
"198185","USER_3b59b7cc","Pacific West","If u not doing so already "
"198186","USER_3b59b7cc","Pacific West"," u my buddy and all but. Ima need u to dead all that celtics crap on my timeline.... Lol "
"198187","USER_3b59b7cc","Pacific West"," btw it's like magic or somethin my "
"198188","USER_3b59b7cc","Pacific West"," lol well u threw it out there lol"
"198189","USER_3b59b7cc","Pacific West","RT : RT : RT : Blackberry or Droid?&lt;&lt;&lt;&lt;&lt; neither "
"198190","USER_3b59b7cc","Pacific West"," like wat? I did trip and try and keep walking....."
"198191","USER_3b59b7cc","Pacific West","RT : Whens the last time you gave a chic anal | and you got shit on ya hand?&lt; anal= The strap a condom no feces on my person"
"198192","USER_3b59b7cc","Pacific West","Y r my  not loading stoopid ecofon"
"198193","USER_3b59b7cc","Pacific West",""
"198194","USER_3b59b7cc","Pacific West","Morning twiggas how goes it?"
"198195","USER_3b59b7cc","Pacific West"," wats the name of drakes new single?"
"198196","USER_3b59b7cc","Pacific West","Ite since my while dayum Timeline doin and it's "
"198197","USER_3b59b7cc","Pacific West",""
"198198","USER_3b59b7cc","Pacific West"," I guess I missed that "
"198199","USER_3b59b7cc","Pacific West","RT :  thanks for the shoutout! :) everyone check out !"
"198200","USER_3b59b7cc","Pacific West","RT : "
"198201","USER_3b59b7cc","Pacific West"," thanks 4 the follow back. Hope Ur having a "
"198202","USER_3b59b7cc","Pacific West","RT : Question for the butches. If you see a femme hangin w/a butch, do you assume they are together? &lt; i read the body Lang"
"198203","USER_3b59b7cc","Pacific West"," I'm doin can't complain and u?"
"198204","USER_3b59b7cc","Pacific West","I want some moscatto the liq store by my house don't carry my bottle and I cam remember the name now I gotta go to bevmo on moscatto hunt"
"198205","USER_3b59b7cc","Pacific West","Ite "
"198206","USER_3b59b7cc","Pacific West","RT : "
"198207","USER_3b59b7cc","Pacific West","Am I the only "
"198208","USER_3b59b7cc","Pacific West"," omg I love "
"198209","USER_3b59b7cc","Pacific West","RT : RT : Whispers to  waaa happened 2 our deal man....lol---lol I'll hv her there early don't trip&lt; ite"
"198672","USER_be26f1c9","Pacific West","Sadly I wish I knew haha."
"198673","USER_be26f1c9","Pacific West","RT : "
"198674","USER_be26f1c9","Pacific West","lmao wtfRT : "
"198675","USER_be26f1c9","Pacific West","uhmm no, watch keeping up w the Kardashians... RT : "
"198676","USER_be26f1c9","Pacific West","thats the best thing, knowin whether they read it. RT : wit bbm... when u send a message and wait till u c the D✓ turn R✓"
"198677","USER_be26f1c9","Pacific West","LMAO!!! RT : "
"198678","USER_be26f1c9","Pacific West","!!!! RT : "
"198679","USER_be26f1c9","Pacific West","lmao. i just got that! RT  today is 3-2-10 get iiit? am i late on that?"
"198680","USER_be26f1c9","Pacific West"," lol that's cool but only longboards?"
"198681","USER_be26f1c9","Pacific West"," tell tim he's an asshole."
"198682","USER_be26f1c9","Pacific West","RT : "
"198683","USER_be26f1c9","Pacific West","I swear wtf is Chinoworth? I thnk this everytime I pass this ST!"
"198684","USER_be26f1c9","Pacific West"," fersure you gotta let me know if you happen to have a gig in the fresno area"
"198685","USER_be26f1c9","Pacific West","LIE! RT : RT  "
"198686","USER_be26f1c9","Pacific West","For you. I'm dark and I love to tan. RT : "
"198687","USER_be26f1c9","Pacific West","RT : "
"198688","USER_be26f1c9","Pacific West","Trey songz was cancelled. Wow."
"198689","USER_be26f1c9","Pacific West","Fucking A; I really am irratated about Trey Songz... SMFH!"
"198690","USER_be26f1c9","Pacific West","Alright Kids; get at me online for PS3! Let's play some mothafuckin MW2! ••KillaQueenDee11••"
"198691","USER_be26f1c9","Pacific West","Lol I used to pull off the heads and flush them down RT : RT : "
"198692","USER_be26f1c9","Pacific West","RT : "
"198693","USER_be26f1c9","Pacific West","&lt;3 "
"198694","USER_be26f1c9","Pacific West","okay okay, time for a Nap! ;)"
"198695","USER_be26f1c9","Pacific West","RT : RT : Do ur best & 4get the rest"
"198696","USER_be26f1c9","Pacific West","RT : "
"198697","USER_be26f1c9","Pacific West","Lmao RT : "
"198698","USER_be26f1c9","Pacific West","Live & Learn! RT : "
"198699","USER_be26f1c9","Pacific West"," lol he's like throwup in your mouth? Yeah mine too! Lol"
"198700","USER_be26f1c9","Pacific West","Oh wow. I remember the first time I herd this; but it can still be Her Song.. ||Jason Derulo • in My head||"
"198701","USER_be26f1c9","Pacific West","RT : RT : Don't get stuck with the thing that ruins your day. Life is too short to be wasted on crap! "
"198702","USER_be26f1c9","Pacific West","100% RT : "
"198703","USER_be26f1c9","Pacific West","My fav customer just came in, I swear she's soo fuckin Hott! I wish she her phone fuck up more often!"
"198704","USER_be26f1c9","Pacific West","I think I need a new Purse. "
"198705","USER_be26f1c9","Pacific West","RT : "
"198706","USER_be26f1c9","Pacific West","RT : "
"198707","USER_be26f1c9","Pacific West","RT : "
"198708","USER_be26f1c9","Pacific West","Lol. RT : "
"198709","USER_be26f1c9","Pacific West","RT : "
"198710","USER_be26f1c9","Pacific West","RT : "
"198711","USER_be26f1c9","Pacific West","So. My gone died last night & I think I put it in my purse. Thing is; thanks to Patron, I dint know where my Purse is at! Yeah it's like fml"
"199750","USER_76f5bd65","Pacific West"," why what happened?"
"199751","USER_76f5bd65","Pacific West"," what you doin up?"
"199752","USER_76f5bd65","Pacific West"," lol... Riiight"
"199753","USER_76f5bd65","Pacific West","Its funny... I only allow myself to fall in love wit Pretty Chikks I wonder why..."
"199754","USER_76f5bd65","Pacific West","I did the calculations... It was a 16.5 mile ride I did last night"
"199755","USER_76f5bd65","Pacific West"," summer 09"
"199756","USER_76f5bd65","Pacific West"," summer of 09"
"199757","USER_76f5bd65","Pacific West"," u wonderin if u could get my... Math its funny"
"199758","USER_76f5bd65","Pacific West","I'd rather jacc off to myself havin sex than actually have sex... Well if I could get the Same intensity when it cums to the Nutting exp."
"199759","USER_76f5bd65","Pacific West","RT : 2 places I never have service, the toilet & the bed... Smh Well go to the kitchen There's always service in that Muh fuccah"
"199760","USER_76f5bd65","Pacific West","Bitch passed on a skee boat for a camcorder and a Mac book... Oh wait she gotta land rover... She knows what she's doin..."
"199761","USER_76f5bd65","Pacific West"," aye send it to me Tdotgray.com"
"199762","USER_76f5bd65","Pacific West"," send it to me on bbm I'll let u know if its too much"
"199763","USER_76f5bd65","Pacific West"," aye... u gon picc me up later right?"
"199764","USER_76f5bd65","Pacific West","So this Frankie Avalon movies just came on... And one just went off... Same exact cast and its not a sequel? WTF CUH?"
"199765","USER_76f5bd65","Pacific West","Why do ppl only hit me up when I'm watchin porn on my phone... Or at least that's what it seems like"
"199766","USER_76f5bd65","Pacific West"," look like yo finger skin went through a crisscut Fri machine... Pretty girls wit lizard fingers..."
"199767","USER_76f5bd65","Pacific West","RT : Omg this old lady has ass for days! I want to twitpic! Lol U SHOULD HAVE... SCARRY ASS"
"199768","USER_76f5bd65","Pacific West","Where tha "
"199769","USER_76f5bd65","Pacific West","I hate when people say shit from two years ago that they got from a rapper who said it maybe 5 or 6 times ever"
"199770","USER_76f5bd65","Pacific West"," I'm juss sayin... Either u like it or u don't if ur deleting I'm guessing u don't like it..."
"199870","USER_fde6c5cc","Pacific West"," heyy , how are u . . i didnt even knoe u existed lol , im now followin u tho ."
"199871","USER_fde6c5cc","Pacific West"," ohk gooood !! i am tooo !!"
"199872","USER_fde6c5cc","Pacific West"," anytime *muaah*"
"199873","USER_fde6c5cc","Pacific West"," ahahahaaa , u are silly !"
"199874","USER_fde6c5cc","Pacific West","RT : Hey barbz &lt; hey hunnie bunnie !"
"199875","USER_fde6c5cc","Pacific West","RT :  YAY Finally a c/o 2010 Barb!! lol &lt; indeeeed !! i cnt wait to graduate !"
"199876","USER_fde6c5cc","Pacific West"," hey nicccckkiiii where have u beeen all dayy !!!! i've misssed u !!"
"199877","USER_fde6c5cc","Pacific West"," who cares wut ppl got to say "
"199878","USER_fde6c5cc","Pacific West","omnicki , can i get a rooom at "
"199879","USER_fde6c5cc","Pacific West"," *clears throat* we are goin to have a talk if u dont press tht follow button on my page !!"
"199880","USER_fde6c5cc","Pacific West"," i cant find it anywhere either !!!!!!!!!!!! omnicki !!!"
"199881","USER_fde6c5cc","Pacific West"," thanku !! i made it with this program thts on my bff laptop ."
"199882","USER_fde6c5cc","Pacific West"," kk ."
"199883","USER_fde6c5cc","Pacific West"," , wusssup barb ?"
"199884","USER_fde6c5cc","Pacific West","back to paying attention in class "
"199885","USER_fde6c5cc","Pacific West","one day , can we all twitpic how we loook , soo i can know who im talkin to ??"
"199886","USER_fde6c5cc","Pacific West"," yeaa i sent it ."
"199887","USER_fde6c5cc","Pacific West","shoutout to my new followers , wuts poppington ??? hit me up !! welcome to "
"199888","USER_fde6c5cc","Pacific West",""
"199889","USER_fde6c5cc","Pacific West"," ur welcome !"
"199890","USER_fde6c5cc","Pacific West","RT : "
"199891","USER_fde6c5cc","Pacific West","RT : Londababe123 RT "
"199892","USER_fde6c5cc","Pacific West","RT : "
"199893","USER_fde6c5cc","Pacific West","wuts poppington barbs & kens ??? hit me up !"
"199894","USER_fde6c5cc","Pacific West","btw , thankx for all thaa "
"199895","USER_fde6c5cc","Pacific West","RT : I ♥ "
"199896","USER_fde6c5cc","Pacific West","i promise i liek died & came back to life when i seeen tht follow . . i swear i love  !!!"
"199897","USER_fde6c5cc","Pacific West",""
"199898","USER_fde6c5cc","Pacific West"," finna get in tha bathtub & bump all of  songs ofcourse . . i feeel liek i be in a damn spa ."
"199899","USER_fde6c5cc","Pacific West","RT : IM TRYING TO MAKE  A "
"199900","USER_fde6c5cc","Pacific West"," kk , we can do both !"
"199901","USER_fde6c5cc","Pacific West","i only fuk widt bad bitches no homo "
"199902","USER_fde6c5cc","Pacific West","& if the bitch call ya phone thts a back hand slap , nigga wut "
"199903","USER_fde6c5cc","Pacific West","RT :  *barbie takes deep breath* i luv u wayne forever"
"199904","USER_fde6c5cc","Pacific West","Wuts poppington , i was bussy . . hit me up !"
"199905","USER_fde6c5cc","Pacific West"," riteee here ."
"199906","USER_fde6c5cc","Pacific West"," forsure , we got ALL thaa cereal brandssss !"
"199907","USER_fde6c5cc","Pacific West","RT : "
"199908","USER_fde6c5cc","Pacific West",""
"199909","USER_fde6c5cc","Pacific West","Had to pull a  moveee jst now !!"
"199910","USER_fde6c5cc","Pacific West"," ur welcome *muaah*"
"199911","USER_fde6c5cc","Pacific West"," lmaaaaaao !"
"199912","USER_fde6c5cc","Pacific West","RT : "
"199913","USER_fde6c5cc","Pacific West","RT : you kno you growin up wen all tha shit tht used 2 matter , don`t even matter nomore "
"199914","USER_fde6c5cc","Pacific West"," oh ohk , at target . ."
"199915","USER_fde6c5cc","Pacific West"," im not finna dislike u cuz everyone else dnt , thts not how it goes down on my end , iloveu too , keeep doin u *muaah*"
"199916","USER_fde6c5cc","Pacific West"," dm me ."
"199988","USER_a742b9f1","Pacific West"," i know right, how was ur day..."
"199989","USER_a742b9f1","Pacific West"," lol u was actin up 2day.... poor u"
"199990","USER_a742b9f1","Pacific West","ok well ill at least be on my celly, might fall asleep while tweetin tho, so just in case i apologize in advance"
"199991","USER_a742b9f1","Pacific West"," I do security... And I work at costco... Lol"
"199992","USER_a742b9f1","Pacific West","Up getting ready 4 work..."
"199993","USER_a742b9f1","Pacific West"," what's upper"
"199994","USER_a742b9f1","Pacific West"," I'm cool... Not lookin 4ward 2 this night of work... Then after gotta go straight 2 my other job at 10"
"199995","USER_a742b9f1","Pacific West"," yes yay =)"
"200000","USER_a742b9f1","Pacific West"," not mine"
"200009","USER_a742b9f1","Pacific West",""
"200016","USER_a742b9f1","Pacific West"," I forgot now..."
"200020","USER_a742b9f1","Pacific West","""Baby if u give it 2 me, I'll give it 2 u , u know I got..."""
"200021","USER_a742b9f1","Pacific West","Girl if its alright.... Let's go somewhere and get it on 2night, I gotta girl but u look good 2nigght... Its 1 on 1 2night..."
"200022","USER_a742b9f1","Pacific West","Do yall see these clouds out here... It looks like a storms approaching"
"200023","USER_a742b9f1","Pacific West"," love u 2"
"200024","USER_a742b9f1","Pacific West"," add me Mrichardson21"
"200025","USER_a742b9f1","Pacific West"," thats u lol"
"200026","USER_a742b9f1","Pacific West"," I wish I could say that... Especially the cereal part"
"200027","USER_a742b9f1","Pacific West"," when is ur day off"
"200028","USER_a742b9f1","Pacific West"," what r u up 2 2day"
"200029","USER_a742b9f1","Pacific West"," ok ok gosh... See u need 2 fix me something"
"200030","USER_a742b9f1","Pacific West","Lookin 2 find a way thru the day alive 4 a night...Dear lord u don took so many of my people, I'm just wondering u haven't taken my life..."
"200031","USER_a742b9f1","Pacific West"," I'm glad ur still happy after all that"
"200032","USER_a742b9f1","Pacific West"," whats up new buddy"
"200033","USER_a742b9f1","Pacific West"," whats upper new buddy =)"
"200034","USER_a742b9f1","Pacific West",""
"200035","USER_a742b9f1","Pacific West",""
